mean_fiber_ra,mean_fiber_dec,z,zerr,flux_g,flux_r,flux_z,morphtype,shape_r
194.5278339699835,28.68379678353375,0.02589457521644157,6.046700820539158e-05,18.157661,33.412846,47.349503,SER,3.069595
195.0335651627364,27.77329462546855,0.02892505758801195,2.293495157693247e-05,140.6665,195.60202,224.25557,SER,4.046362
195.2700525194011,27.89181890264968,0.01945976810031941,3.63762982856737e-05,116.30742,232.34972,385.26855,SER,5.486127
195.5499250456407,28.1733388833936,0.02990210186803181,4.032852771145107e-06,5.210394,8.100547,8.549419,PSF,0
193.6811143655261,27.45545009518451,0.02620251100065056,2.954638640741987e-05,54.532818,102.22386,155.36575,REX,2.3184738
194.7812599832233,27.76780641110289,0.02128871365321365,1.681427014428105e-05,0,0,0,DUP,0
193.4120706860509,27.74427221474759,0.02586604360657505,5.218182158901284e-05,32.61424,59.891464,88.36528,SER,6.4690166
194.0291825507195,27.64716003198434,0.02501205157321858,2.848316518898442e-05,0,0,0,,0
194.351468306489,27.49780697064624,0.02452926313111436,1.026471740877962e-05,6857.786,14788.432,27467.139,SER,33.291138
194.5688825841748,27.80257792287266,0.0190404732491149,3.102704438891082e-05,69.47432,139.97833,231.41399,SER,3.3821855
195.3910138653816,27.91113087322745,0.02200027711604455,5.173985689400169e-05,131.57863,244.12321,368.4074,SER,8.144465
194.7831238816391,27.85495816141185,0.02196033977162231,6.912954468520343e-06,898.4438,1985.6122,3656.2156,SER,4.8504424
194.2975525851522,29.04506675338883,0.02498695276824071,1.336052883075426e-05,0,0,0,DUP,0
195.354460147023,28.67715380344707,0.0291777931561631,2.189699895076394e-06,1057.5079,1776.5227,2611.7646,SER,8.677659
194.2959146776461,27.52844775021511,0.02711003525318437,6.47377071081782e-05,14.800001,27.606392,41.83391,SER,2.4130263
195.7197506594136,27.86659294493658,0.02742044081684487,5.256754062079933e-06,1041.7625,2111.0469,3820.0037,SER,4.631533
194.210918169131,28.92982165063945,0.0269802088755088,6.894052330089268e-06,1047.4651,1953.7081,3073.1118,SER,8.282943
193.8674087351044,27.94964953673352,0.02084516541020168,2.421139814100363e-05,111.6428,214.78796,338.42664,SER,4.8338885
196.3303235443364,28.11446747461687,0.0228401441474264,6.132996160749146e-05,4.657715,7.622832,10.860273,EXP,1.8991005
193.955356176328,27.75190891973795,0.02419955705413673,3.79730721345415e-05,59.463318,118.498795,194.0895,SER,5.417545
194.7256428194459,27.83117916022569,0.0257061027339178,0.0001670357874920399,0,0,0,,0
194.8866803328245,27.98364113430162,0.01944928036946226,9.771614582751859e-06,1296.0259,2754.5088,4917.5215,SER,7.5013995
195.1772069115453,28.05706747892409,0.01926598335779407,7.213202676326228e-05,10.527544,19.863531,30.256094,REX,1.4741027
193.4442336357315,27.38592449078129,0.02764198113195237,5.014796027772707e-06,141.19624,284.42877,510.589,SER,7.0368204
194.5627675652327,28.52178747941267,0.02305212252052527,2.121137189326698e-06,168.07794,244.72276,304.89645,SER,4.0102377
196.3976350250309,27.99571101718487,0.02193109837194178,5.375999312039258e-05,10.29199,17.524597,24.645144,SER,1.8403581
196.5461694031721,27.70012038958562,0.02238496594954261,1.582466935226116e-05,0,0,0,DUP,0
195.3519669627176,29.31451071459077,0.023078061162241,9.368761419926636e-05,0,0,0,,0
193.8296644197827,27.92506095061118,0.02154740421872216,3.093306890131048e-05,65.35135,124.079895,194.71147,SER,3.7674572
194.3576619892899,27.5461331432896,0.0186509577230098,1.104087934273125e-05,0,0,0,DUP,0
194.6504680339427,27.59674513253259,0.02605289063212678,5.662484604290656e-05,0,0,0,,0
194.8748798136763,27.95641037095251,0.02268487788786332,7.621894291019967e-06,1641.1022,3572.7732,6479.7905,SER,14.522152
194.0572530579252,27.70586611991661,0.02722979541816685,3.426354546989477e-06,28.69181,44.72107,59.791588,REX,2.6827457
195.0782522276502,27.93703998166536,0.01763691169101822,1.37163900823353e-05,355.8792,712.5314,1174.6403,SER,7.284169
196.074705570488,29.02953533205465,0.02281900202620147,1.280017272490713e-05,0,0,0,DUP,0
193.0674110794512,27.53317442363731,0.018425498215922,4.073372834943993e-06,709.5946,996.76764,1270.2279,SER,11.684219
194.6689945591617,26.75823837188997,0.02466880189715254,6.682547490950671e-06,0,0,0,,0
194.8583746452438,27.96375348996425,0.01897728323533522,7.981908062424747e-05,13.370993,25.41902,37.429504,SER,2.5071833
195.2148290507018,28.04287416346616,0.02923978436094372,9.797826722771682e-06,1905.7695,4125.3647,7493.9556,DEV,7.6402445
195.5511092460947,28.21731321289867,0.02711812923707844,5.354779664765921e-05,0,0,0,,0
195.8274767154203,27.9747383457704,0.02374553787665454,3.223758619903291e-06,41.83308,68.53067,97.80037,REX,1.1991456
194.3492851677635,27.54904849806106,0.02023902301856425,6.619662968139194e-05,0,0,0,,0
195.1554457434288,27.91141168497216,0.01945032366382952,6.067961523445439e-05,8.891858,16.540226,23.860989,REX,1.8064443
195.5556544963704,28.21236177798899,0.02744068584433631,7.223672864040091e-05,0,0,0,,0
195.5174972536507,29.25346089366384,0.02442592753170676,1.183059808987665e-05,1698.4631,3682.3667,6836.674,SER,7.5323677
193.5679949851781,28.07725801973182,0.02312707009415033,1.9925123806153e-05,0,0,0,,0
196.0175860876002,27.85005454095536,0.02125880992346117,4.55658214219683e-05,0,0,0,,0
193.8628469012561,27.52554097612983,0.02671037965668348,5.247347235611171e-05,17.409767,32.06716,47.433235,SER,2.2677977
194.3199614192619,27.61849912177235,0.02422669642684847,1.155581408136683e-05,0,0,0,DUP,0
194.7575793739187,26.81566322852855,0.02378274217077249,1.756979166208653e-05,0,0,0,DUP,0
195.1612717616526,28.05199230759205,0.02515976621129335,2.533495282721178e-05,0,0,0,,0
194.4679587905823,27.73964066714356,0.02311206794905616,3.033017501112508e-05,48.11926,94.46308,153.74753,SER,2.8583503
195.570363061988,27.84563217909383,0.0254768995348615,5.063953379534424e-05,22.807405,42.907764,64.567474,SER,2.2838404
194.6557781383264,27.17826034007226,0.0252998928635196,1.168477246933836e-06,0,0,0,,0
193.4088430607919,28.63231667433952,0.02422853561853724,5.21823422454535e-05,10.52763,19.98705,29.608082,SER,1.6565118
194.738927082411,28.00817909204973,0.02096304430916602,9.078482564482442e-05,20.317318,38.74357,59.60846,REX,1.8965998
194.0523938928928,29.36709332292787,0.02484630899127772,4.351004236569368e-05,23.434195,43.160595,61.410526,SER,3.4898663
194.8079984510365,28.07626016450779,0.02609026583601286,1.819474656040758e-05,0,0,0,DUP,0
195.7423033995568,27.96368491215634,0.02079452548938847,5.241272105084014e-05,33.50483,58.13555,81.920456,SER,2.6834772
194.5555561338131,28.94812771566938,0.02555965030130964,8.394087220225884e-06,1556.5063,3138.328,5268.319,SER,13.624
194.2442462529552,28.12636770690853,0.02073210017042072,5.842688032311003e-05,25.7477,45.139427,64.94045,SER,2.426793
194.8149437801565,27.89913521553121,0.01771505420678291,9.360421307838468e-05,31.855059,62.413654,96.187164,SER,3.6918056
194.958266299918,27.90917697758901,0.02892748456776098,6.063457265032023e-05,20.899399,40.500027,59.882885,SER,1.897655
196.3145224185147,28.62643014009368,0.02199956587499767,1.226931809682054e-06,117.92953,181.60219,241.48438,SER,2.7122443
194.6426175917356,27.9400258212068,0.02795594385955168,6.532183456697741e-05,23.100782,42.613506,62.82633,REX,3.3663342
195.2170454258479,28.36614627097357,0.02554368970123609,1.186771314890173e-05,0,0,0,DUP,0
195.5250328301643,27.76513736674435,0.02412008737567085,2.783811204854738e-05,72.86484,139.50334,218.62437,SER,4.485055
194.5225000022281,28.2457185857871,0.02340123061514517,1.408518131622918e-06,93.9302,114.749596,116.7847,EXP,4.8208
194.6052423497497,28.13009336176631,0.02738330835226824,5.091658681853186e-05,0,0,0,,0
196.4754465953247,27.64090578426723,0.02192227144053714,3.38070920917352e-05,65.171814,124.42107,189.68211,SER,3.4631937
195.753535252946,28.30224952023752,0.02763528042412831,4.165196648762298e-05,10.146477,19.206284,30.347761,REX,1.439248
195.0583358458716,28.82813485425418,0.02444901911235825,7.424841654678825e-06,1509.8267,3063.2903,5258.811,SER,15.299475
193.8173380612362,28.28091078013386,0.02239966185372579,6.265964126564811e-05,8.867073,16.568602,23.817999,SER,2.2551892
193.8521903069891,28.57124992557425,0.02561963834966671,7.009722940315598e-06,74.907196,124.57821,170.52553,SER,5.3645926
194.6611970613986,27.01321529412314,0.02339984786448863,2.507326901586098e-06,109.760666,174.34465,247.90208,SER,5.8483963
194.9056293074241,27.33602778514303,0.02330045760227805,2.289542327411683e-05,166.61217,329.51733,540.7661,SER,4.7598686
196.0623502867949,28.20750054337829,0.02670346912934808,2.077105990656881e-06,19.693,22.782291,23.447912,SER,5.68232
195.0786629261009,28.00933330612358,0.02072619738435465,1.155602188497833e-05,76.62781,161.47766,277.7495,SER,0.89900583
195.2817077048653,27.99806504703616,0.02321909881170648,6.570789976951339e-05,25.115076,47.382675,72.10368,SER,3.5330048
194.6336333862337,27.45634742802239,0.02348292974632653,1.252547609672184e-05,0,0,0,DUP,0
196.0693038185879,28.27323712098077,0.02263338606821322,0.0001201482398165996,24.349167,42.390266,59.416195,EXP,4.3298616
196.0426293795103,29.01542233378093,0.02216244946855295,1.238271966037272e-05,398.08133,788.2326,1331.9937,SER,8.971912
194.4695897777982,27.5781553637003,0.02286984911169052,0.0001365686210174541,9.61619,17.862568,27.37033,REX,1.5517192
195.2469239511919,27.8998579000229,0.02301053972639117,6.6752161586896e-06,860.9556,1773.6149,3073.938,SER,6.901342
194.9588390104414,29.35139450656489,0.02339716002383195,2.594252227543902e-05,4.725366,5.98351,6.875265,EXP,2.1970675
193.4452467356837,27.38394378568434,0.02800358997148721,3.239459928875479e-05,0,0,0,,0
195.0024774621835,28.07955313933866,0.02753932173056658,4.902368204937228e-05,9.301358,16.771603,23.807707,SER,3.730021
196.0220638818113,27.85094446809375,0.02100710947253122,0.000111644731762905,0,0,0,,0
195.8932358945201,28.16209728298971,0.02529598300523271,6.394749260474634e-05,13.100232,23.749487,34.62986,SER,2.596035
195.5294431638539,29.23508198307936,0.02394613685250332,7.453317711401914e-05,16.76258,32.578228,50.067776,REX,2.1779764
195.2735283494208,27.98209150570337,0.01704809831056842,5.598831805958658e-05,16.362953,30.62544,45.9004,SER,2.4891696
196.0084407826434,28.6343800084062,0.02635229336096258,1.71604609889016e-05,29.258787,37.648182,43.712444,EXP,4.4099007
195.0774291133512,27.81552992697677,0.01789204484710666,2.629213226443137e-05,232.76485,467.89868,773.37726,SER,5.908911
194.7920862106748,27.97553319300619,0.02501815620307787,4.976466305701043e-05,8.497405,16.17529,23.315027,EXP,2.591204
194.1160581392198,26.98741654899681,0.02148146821672412,6.010283422098806e-06,3963.487,8055.196,13567.884,SER,14.248793
195.482646312212,29.32280002602426,0.02377002451682502,2.155850637223032e-05,393.32657,808.50757,1357.0614,SER,5.1518626
193.9728808718801,27.69794063679184,0.02037080619486922,6.825024981466054e-05,16.639406,30.782818,44.391388,SER,4.56335
194.0482996979117,29.39824763577487,0.02408171324874876,2.825308479262525e-06,53.168015,83.327156,110.38575,SER,2.5909972
193.3274455473326,28.21137759223742,0.02053960278342041,3.60894105735363e-05,407.7306,793.83044,1299.6093,SER,9.868114
194.6557187533806,27.17832374883865,0.02530151199654309,3.023627913576193e-06,0,0,0,,0
193.8578617831239,27.93466899254274,0.02833527467980379,6.154101548819768e-05,17.996552,31.235893,43.121964,REX,2.8371112
194.4112793357393,28.66927872204689,0.01934418394775319,2.969450184602861e-05,37.114063,68.92222,102.9942,REX,1.5529343
195.0957422654664,28.72010097142009,0.0235217465914004,6.68678715793287e-05,3.5534737,5.4914265,6.801842,EXP,1.5253265
194.7210937014097,27.81343519084044,0.01846105874766586,1.530654609533746e-05,308.44434,632.0389,1091.6847,SER,5.2213826
194.1618868477747,28.08115127017404,0.02705190433585353,2.827868041114902e-05,292.08627,604.7744,1025.4998,SER,6.482433
193.7473723334238,27.80774166409238,0.01663498445612802,5.869238031673583e-06,3.4953246,4.434251,5.4972143,SER,1.3563393
194.1510731264282,27.57773075280693,0.02355538262082574,2.508308141280169e-05,29.581247,55.837437,85.534424,SER,2.860709
194.757991260329,27.76791188334622,0.02179295795711575,0.0001905441772576257,10.90344,20.450972,31.518566,REX,1.3214337
194.9246497618935,27.72365552477923,0.02653552523167465,7.503139933165762e-05,46.477062,89.00397,139.86925,SER,6.0332146
193.9965400105624,27.94625309928712,0.02297682100638924,5.975310444880308e-05,8.965378,15.735883,22.092972,EXP,1.7372727
194.8194373582025,27.10608237259848,0.02803627986694144,4.071309126401035e-06,0,0,0,DUP,0
194.3653263497155,27.53710998977522,0.02642362174135332,4.926765884086971e-05,27.715446,52.95979,82.582985,SER,1.8249276
195.2816538272687,28.07434928831023,0.02514747768743878,5.364695019606069e-05,10.872944,20.355373,30.463724,REX,1.7106541
195.0273649863203,29.46263479658489,0.02179559356847003,1.007968185317086e-05,613.91064,1256.8,2134.3105,SER,5.554397
193.7407595726709,28.30838677509962,0.02105736607312799,1.55153016199665e-05,410.2524,814.79285,1351.2534,SER,6.1940947
195.4969945602135,28.29329614495206,0.0166152689258884,6.611690767821583e-05,11.428477,18.182625,24.393913,REX,2.2641199
194.8328355095439,28.08434194324322,0.01546583425917706,1.738626672511152e-05,0,0,0,DUP,0
193.3021363460814,27.32310228345728,0.02215692543714293,4.114288382729974e-05,527.3162,979.5395,1510.1119,SER,14.689886
193.954163925089,27.90586090485224,0.02317397228286338,3.854874822657406e-06,522.1352,1104.2379,1942.3376,SER,4.37577
194.8340801178724,27.88594961595855,0.02165929976394328,1.3180952047623e-05,448.06964,912.42444,1533.1252,SER,5.05277
195.9681147485136,27.29404044858336,0.025486897218421,7.222512614652218e-05,14.684375,27.285154,39.889694,SER,3.4566746
193.351204730109,27.1054517253067,0.02402835465316235,0.0001127320152147584,22.60641,42.90692,63.37598,SER,3.3534412
193.0374124526934,27.47728493647207,0.01951111547197553,1.193769562615153e-05,1230.9823,2579.8103,4647.2666,SER,12.706094
194.4907840397437,28.06152875926935,0.02715495593144667,1.592138652047876e-06,560.69696,937.27496,1420.4344,SER,6.4315276
195.1891378973361,27.83554151296185,0.02935806582876977,2.309473253444691e-05,107.53115,210.55954,336.0666,SER,3.6936576
195.7716550882501,27.78412786129879,0.02561467146483145,6.912214940564033e-06,380.88565,764.9741,1297.1653,SER,4.068734
194.9050385230352,27.97223344621799,0.02535815179498634,2.677883533626896e-05,17.801088,36.750767,61.445084,PSF,0
194.7751369491189,27.99670192974165,0.02558572906027392,1.066365743677368e-05,1126.0405,2435.9888,4373.4204,SER,7.6573734
196.3454690289661,27.67879007745624,0.02274997057318854,0.0001049286443457006,50.11588,95.0072,145.70499,EXP,6.3963804
195.1607961734367,29.01584768385896,0.02480785837469164,4.547566120239949e-06,24.270472,32.81523,35.741142,EXP,3.5632
194.8303386503258,26.93556281375715,0.02814054822958938,6.742854157735595e-06,37.758984,49.41492,58.573967,SER,3.1743147
194.2711927039342,28.21052155041124,0.01732149597038223,1.396206795901341e-05,0,0,0,,0
195.2893468832606,28.0331002958528,0.02344151927901251,1.87549181049159e-05,201.42345,413.50198,700.67236,SER,2.4238555
195.0746880684817,28.20235493352167,0.02844240824882412,8.857968024010724e-06,3135.034,6689.8555,12111.391,SER,12.017493
196.1130784210412,27.30702718479992,0.01852406960006805,8.394293134106114e-07,8.163449,8.082965,6.0303855,REX,0.3621896
193.3293259758759,27.60235030606284,0.020655670672663,4.911479694325457e-05,17.207647,30.068012,41.542324,SER,4.534718
194.6668479830716,26.78370354164417,0.02124156998739542,6.521446000920442e-05,14.471178,27.157959,40.928177,SER,2.934261
192.9599739964469,27.36083792219129,0.02155444976462561,8.776334752161934e-06,117.63659,235.52586,384.39597,SER,3.7400331
195.0217767177041,27.97666299238535,0.02609614536846533,3.370323147263723e-05,99.126434,205.65306,324.95505,SER,4.1583605
194.1190455125595,27.29130434739232,0.0250843664017612,2.922687177296912e-06,856.4684,1416.337,2090.474,SER,12.609605
195.960408255266,28.05436525299503,0.02102509363424579,1.929979094653203e-05,212.03418,377.97925,576.22327,SER,4.9746194
193.6744488273466,28.04593096322597,0.02558865897471563,1.105038518875229e-05,142.60199,275.43298,434.4917,SER,6.182861
194.059341186796,29.06422711345929,0.02516174342711723,5.612316354624474e-05,27.72118,48.68496,69.13109,SER,4.387624
195.4589901880391,27.67594882156947,0.02053977498625647,3.956972590950805e-05,106.99838,205.62486,333.57278,SER,10.344678
194.907986295766,27.90733607179671,0.02678369657581826,9.875382134724654e-06,746.94507,1639.7517,2943.4329,SER,3.4055424
193.3233522056536,26.33928887207333,0.02312108388821173,1.3045566307305e-06,56.196507,88.02467,113.44424,SER,2.3323922
196.1537686496235,28.25046826567277,0.01876557317374817,1.800815732556118e-05,141.34375,269.50348,437.1996,SER,3.3317533
194.6719922970066,26.75699261165919,0.02449519454601987,2.588459190399199e-05,0,0,0,,0
194.1911465556602,28.05158835521118,0.02313116961244587,1.336880513600231e-05,274.10938,549.5281,923.1438,SER,5.873362
194.4338183314608,29.02037143856905,0.02642544599473261,5.245825229977509e-06,264.24863,447.88672,670.4524,DEV,9.707841
195.0752050611363,28.54190928932696,0.02856888648084787,5.102467614690029e-05,6.638981,10.578497,15.056522,EXP,3.0331354
196.0578396789024,27.5601026233807,0.02325542102874766,4.092013691101414e-05,54.601746,100.02799,148.49124,SER,4.0376153
195.8783011698541,28.09141917188096,0.02146412725839168,4.479198216343302e-05,0,0,0,,0
195.3521381618509,29.30834960038165,0.0238388384312012,8.845834902551265e-06,313.75815,669.07733,1358.1986,PSF,0
194.4838335404643,27.62394361524623,0.02460891811979556,8.021102370452557e-05,9.333289,17.494047,26.712229,REX,2.0486324
193.4747422880083,28.18666659031726,0.0256112054989878,1.689196291053537e-06,430.84622,764.1056,1184.5907,SER,8.048215
194.556589718302,27.90526772290473,0.02741156903042615,0.000163727263201483,23.822832,46.07596,70.84417,SER,3.070787
194.8965707773907,27.95955287481093,0.02399215070338553,2.042268325905765e-05,0,0,0,,0
193.7656754499305,27.75131563178443,0.02126547346781998,2.083790541064184e-05,47.093246,88.69787,135.88152,SER,3.8282728
194.4915884135434,27.35079412068373,0.02896494142753266,3.157012661221192e-05,31.467903,59.715015,89.2513,SER,1.6324145
195.1285124396268,27.30023031433438,0.02549617466903587,0.0001143369361365357,58.738216,108.552826,158.87926,SER,7.37822
193.7546606200921,27.81847126805246,0.02015569301075331,5.177889582294052e-05,21.922844,41.79564,64.55033,SER,3.9488726
194.5972777092902,27.64952936933793,0.02556417931780321,3.720335306057729e-05,15.236723,24.269756,31.662653,EXP,1.7303027
195.3899142678079,29.13058002095344,0.02444529061387003,1.155716208317771e-05,2322.27,5254.635,10151.292,SER,10.224957
195.7134796202986,28.48255438684763,0.02359966739311895,2.471357687184819e-05,104.09927,208.63493,345.8027,SER,4.2447767
193.8549771305647,27.80418587832472,0.02131477392391044,2.34436152963068e-05,114.76038,211.59229,317.6762,SER,7.027106
194.5333649472558,27.51791195865063,0.02123114973611368,7.347420293951613e-05,24.448118,46.9534,72.76153,SER,2.8652196
194.4301149651575,27.57762157489266,0.02417805822248428,2.726624704755601e-05,0,0,0,DUP,0
195.0234648201654,27.97995250019161,0.02583462462366875,2.549338331138536e-05,0,0,0,,0
195.7080859766537,28.32915989458302,0.02077138806607576,6.247094521522784e-05,25.701921,46.933376,68.54494,SER,3.557396
193.1954170715635,26.34268519916199,0.02189232035793327,3.740207865090799e-05,7.7452693,13.173548,18.11981,EXP,1.4090745
194.9129942940024,28.89553240634433,0.02043342605204121,6.743269297388109e-06,1949.7992,4214.528,7915.8057,SER,8.481121
194.2747717391021,27.83921973188148,0.0262626698593959,6.495649142217775e-05,38.549507,54.805904,69.2238,SER,4.2948627
195.0108623101942,28.21707789531175,0.02582008764330614,4.38759046289087e-05,27.724049,50.871513,76.44147,REX,1.0360098
193.6733559021629,27.04149299604758,0.02363384122721756,1.404791964085026e-05,112.59217,223.18578,366.82758,SER,4.454479
194.4301329012466,27.57761758664561,0.02412582079703925,5.392845465798342e-06,174.4424,356.4242,591.6207,SER,2.765019
195.1165608874985,27.95601105114312,0.02338433680679724,1.655537887227145e-05,0,0,0,DUP,0
194.4106554185219,28.84257582120603,0.02537755370219565,5.088256743309401e-05,12.490641,20.95669,27.327518,SER,1.6545587
194.1213780632467,26.95698771510017,0.02349833564585947,4.796552416194288e-06,1451.978,2993.5266,5088.9277,SER,5.6070123
195.0185388117166,27.98759995093824,0.02133240021015981,9.693207990010696e-06,1975.2495,4132.7754,7146.1016,SER,14.296937
195.6042710849467,27.97221102619445,0.02754114453162826,4.161806581176778e-05,50.4203,96.40389,148.33897,SER,4.548054
193.1928124363324,27.90680817061686,0.01896204998462505,1.148293695985458e-05,312.46,642.56995,1100.8429,SER,3.0695837
194.9794589855982,28.33696206061824,0.0264933247492557,4.16594776026216e-05,30.19744,58.665756,93.4693,SER,3.5420754
195.2834693849338,29.07069944269654,0.02810874085125176,1.355425081602202e-05,12.57771,16.845268,20.310263,EXP,2.3513594
193.5679945879042,28.07729006779412,0.02316461321550312,3.291544315217362e-05,0,0,0,,0
194.9551475409771,26.97449059279973,0.02348065560779559,4.441216480202813e-06,119.87608,172.86862,217.97739,SER,4.2248116
194.0848978618404,27.78850322711655,0.0224897913765194,4.659916460265673e-05,21.32329,40.169556,61.015038,SER,2.8458805
195.5087538226968,28.37994668392074,0.02082578325534957,4.141727231831356e-05,15.578462,29.18901,43.80021,SER,2.4745302
194.7094862943811,27.08138578504491,0.02712989439426598,3.336206704221739e-06,52.034153,75.13952,93.50025,SER,3.5370193
195.281939641162,27.77452971523364,0.02568102338174425,7.49063988713224e-05,15.072172,27.465387,38.562885,SER,2.10621
194.9997924198075,27.98826263350907,0.0296497045100982,5.093102580616283e-05,4.380074,7.6972976,10.556349,EXP,1.5820065
195.021512853282,27.98172114469347,0.0215431160581216,6.478294618999066e-05,0,0,0,,0
195.3124469138371,28.52177522275816,0.0281404596117449,1.608170120871766e-06,123.95636,181.42194,225.84033,SER,7.2685056
196.3337478849088,28.45191381202948,0.02202385749830174,7.893813796092848e-05,19.215221,35.65761,53.03279,SER,3.3070657
194.1806663646354,27.4737207484549,0.02701350057908505,4.725460667437276e-05,16.101843,30.217863,46.280262,SER,2.539562
195.2080868426589,27.4057517276726,0.02203803562686867,1.372621491910431e-05,1366.3917,2705.1082,4634.6724,SER,17.769814
194.8877067067722,27.95421649674966,0.02408579093814303,0.0001146041524008695,0,0,0,,0
195.2512626046839,28.7921436972312,0.02640276270196757,5.186822551795117e-05,68.30844,120.34838,172.50174,SER,5.0424805
194.7421387475872,27.59473225014624,0.02009959021564556,7.565817073382518e-06,547.1838,1140.4305,2032.4628,SER,3.0369768
196.110647144933,27.30445799601037,0.01839331997673943,2.510950565371361e-06,767.83246,1058.1287,1258.26,SER,9.938476
195.1068777800986,28.8678148567758,0.02264921024988415,7.015724479821821e-06,1177.1647,2374.6072,4129.933,SER,8.791044
195.7905142440811,28.58355029163592,0.02283698230217015,1.421727442179158e-05,1253.7996,2626.5923,4630.8184,SER,8.019107
194.9591301558781,27.91263307881151,0.02423267232354301,5.27792512704461e-05,58.330112,118.377174,189.05998,SER,3.4905522
196.1805884734935,28.25154189494773,0.02188343473149259,3.736584711594864e-05,89.99008,156.50345,226.87375,SER,4.0687513
192.8620509722117,27.91669121440152,0.02315503771008839,2.086384542910511e-06,26.854559,32.26831,34.60808,EXP,2.1937113
193.8712593865223,27.52144281112239,0.02330939215693209,5.398139239197649e-06,2549.1875,5406.292,9410.64,SER,7.6413555
193.8298257949051,28.15933872719686,0.02033351973206914,4.009817106614024e-05,9.011945,17.174051,26.41102,REX,1.189926
194.9002955656546,29.27205361761542,0.02742499489727278,1.08019440384919e-06,25.064682,34.250675,39.973118,SER,1.0650882
195.3011472138783,29.54608787847532,0.02660684967002037,9.351290217198532e-06,10.240385,12.45951,14.352103,SER,1.1664011
194.3516721376086,28.35812121186508,0.02623655839309753,6.56870506143751e-05,57.825176,88.616425,114.85093,EXP,7.020369
196.1634593472622,28.9732815586107,0.02517388752794377,1.493653546560995e-05,2.5965443,3.1034694,4.098823,SER,6.288
194.6553125630096,27.1765329500399,0.02561270460098958,8.825527503963822e-07,685.575,1044.5789,1356.7277,SER,4.7755475
194.450977273588,27.76937675032142,0.01930711126036217,8.25952553481898e-05,0,0,0,,0
195.343847121547,27.53980499376564,0.0256842822939905,9.679428512416708e-05,25.151552,47.649055,70.532036,SER,4.4679074
195.1802744908464,27.87236386851249,0.02382309562852061,7.270578347786181e-05,5.134484,9.301155,13.242836,REX,1.0278383
194.4460903991283,29.14951084396312,0.02390887255923772,1.505867431316914e-05,0,0,0,DUP,0
193.1235397207763,27.80300098558263,0.02426165783580076,4.435576444125675e-05,44.30177,83.66592,127.45304,SER,4.1046042
195.66999989005,28.37129982873196,0.02471848283107867,1.182647509857516e-05,1009.19604,2077.343,3664.6958,SER,10.63443
194.7030626108065,27.81044938585197,0.01978357708758447,1.590335535194938e-05,0,0,0,DUP,0
194.8561901516068,27.97320098515222,0.02041682169355886,1.728681117595336e-05,0,0,0,DUP,0
195.0380078685411,28.17045637266787,0.02261447335684994,1.716234568730196e-05,0,0,0,DUP,0
195.1787314949918,28.05384763944211,0.02285451296305709,0.0001124415390380543,23.478346,46.14589,71.6951,SER,3.6866028
194.2790772373833,28.95839004444044,0.02753033712698115,2.707782225786853e-05,71.29762,126.10821,177.11633,SER,7.3991013
192.8649608215868,27.53516806132502,0.01901648431179752,1.951030865291839e-06,10.576976,11.810157,12.812026,EXP,1.1719671
194.781267931005,27.76778466546162,0.02128175065210897,9.600915965523889e-06,806.78253,1663.6375,2939.7568,SER,4.645796
194.8109420213883,27.89558424740206,0.02141423898170931,2.491732118204297e-05,47.01111,99.54978,174.22014,REX,1.0913978
194.892344475234,27.94712067655828,0.02403419697155876,8.72511960351346e-06,0,0,0,,0
195.2895802136494,29.06533076651403,0.0279394109848543,3.624722394933723e-06,46.643646,58.555424,67.35501,SER,4.564708
194.0073162144072,26.75662754617034,0.01924935620542517,7.941015129856368e-06,463.74527,958.59125,1680.9901,SER,2.5548365
193.9531223403808,28.25698632967034,0.02715174024977693,8.064757760644517e-05,0,0,0,,0
195.0207942416464,27.02607308662583,0.01937187377300017,4.482396900419533e-05,0,0,0,,0
194.6646926933355,27.78134161360517,0.02764075497463852,6.321680345241982e-05,9.095686,16.445696,23.710293,EXP,2.7909622
196.3016364690682,27.56976654154461,0.0230570348336588,5.65423532835728e-06,4101.258,8703.56,15458.894,SER,16.68674
195.7388480119004,28.37557430819614,0.02949634206944694,6.198912988578361e-05,68.27739,128.03825,197.82605,REX,4.4482603
194.3395379191301,27.02298156791483,0.0267490131309111,1.062595786088634e-05,166.86617,314.469,485.4728,SER,4.819803
195.9658948114147,29.35035492566936,0.0192509800875321,2.237542851172602e-05,10.521115,16.178993,19.159344,EXP,3.4819858
194.2670605329462,27.77243735426546,0.02489080158660584,4.163130250527889e-05,0,0,0,,0
195.036440051618,28.15983753797563,0.02489780876191079,1.978887088327374e-05,398.69406,825.84296,1403.6097,SER,11.597552
195.3294820833762,28.12813237329285,0.02272118595577355,2.193207016880237e-05,105.95362,204.13141,331.4346,SER,2.8235326
194.8071245343419,27.4025689317521,0.01891190010842302,5.85616734979412e-06,961.78906,2042.212,3669.4102,SER,5.2096095
194.0452357790294,28.16161921013441,0.02853056655722664,4.596116662724899e-06,0,0,0,,0
195.3449345001505,28.19605277319219,0.02540722725436645,1.051668697581115e-05,670.0892,1379.0742,2444.4429,SER,5.8299513
193.7656993872304,27.75132293179773,0.02124027622277225,2.575414351507305e-05,47.093246,88.69787,135.88152,SER,3.8282728
195.1377399230162,27.63628980587513,0.02439485700358672,5.289125762852301e-05,0,0,0,,0
